display  D   display_settings.c:388  _al_score_display_settings       [   0.09101] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09103] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09105] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09107] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09109] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09110] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09112] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09114] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09116] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09118] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09120] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09121] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09123] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09125] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09127] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09129] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09131] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09133] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09135] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09136] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09139] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09140] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09143] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09144] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09146] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09148] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09150] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09152] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09154] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09156] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09158] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09159] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09162] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09163] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09165] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09167] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09169] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09171] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09173] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09174] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09177] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09178] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09180] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09182] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09184] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09186] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09188] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09189] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09191] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09193] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09195] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09197] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09199] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09201] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09203] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09205] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09207] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09208] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:388  _al_score_display_settings       [   0.09210] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09212] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09215] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09217] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09219] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09221] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09223] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09225] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09227] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09228] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09231] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09232] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09234] Single Buffer requirement not met.
display  D   display_settings.c:202  debug_display_settings           [   0.09236] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:388  _al_score_display_settings       [   0.09238] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1670 d3d_create_display_internals     [   0.09246] Trying format 0.
d3d      I         d3d_disp.cpp:1346 d3d_display_thread_proc          [   0.09329] Chose a display format: 23
d3d      I         d3d_disp.cpp:1415 d3d_display_thread_proc          [   0.09333] Normal window.
d3d      I         d3d_disp.cpp:779  d3d_create_device                [   0.11202] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:837  d3d_create_device                [   0.13878] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:845  d3d_create_device                [   0.13883] Success
d3d      D         d3d_disp.cpp:1693 d3d_create_display_internals     [   0.13886] Resumed after wait.
d3d      I         d3d_disp.cpp:1726 d3d_create_display_internals     [   0.13893] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1757 d3d_create_display_internals     [   0.13900] Returning d3d_display: 04E73890
d3d      D         d3d_disp.cpp:1782 d3d_create_display_locked        [   0.13902] al_display=04E73890
d3d      D         d3d_disp.cpp:1783 d3d_create_display_locked        [   0.13904] al_display->vt=04E737B0
system   D            wsystem.c:674  maybe_parent_dir                 [   0.13924] Also searching C:\Users\Administrador\Documents\GitHub\ProgramacionDeGraficos1TP3\TP3\bin\
system   D            wsystem.c:724  _al_win_safe_load_library        [   0.13939] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_43.dll
system   D            wsystem.c:635  load_library_at_path             [   0.13942] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_43.dll
system   I            wsystem.c:638  load_library_at_path             [   0.14108] Loaded C:\WINDOWS\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.14114] Module "d3dx9_43.dll" loaded.
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14190] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14192] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14194] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14196] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14197] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14199] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14201] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14202] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14204] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.14205] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.14207] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.14209] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.14211] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.14242] added dtor for object 09A3C4A0, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14262] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14266] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14394] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14397] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14400] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14402] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14404] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14407] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14409] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14412] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14414] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.14416] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.14419] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.14422] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.14424] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.14445] added dtor for object 09A3A7F0, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14452] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14456] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14498] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14500] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14501] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14503] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14505] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14506] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14508] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14510] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14511] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.14513] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.14514] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.14516] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.14518] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.14533] added dtor for object 09A3C230, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14539] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14542] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14607] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14611] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14614] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14616] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14619] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14621] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14624] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14626] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14629] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.14632] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.14634] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.14637] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.14640] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.14657] added dtor for object 09A48768, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14663] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14666] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14707] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14709] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14711] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14712] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14714] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14716] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14718] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14719] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14721] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.14723] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.14724] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.14726] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.14728] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.14756] added dtor for object 09A4DDA0, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.14765] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.14768] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14933] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14935] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14937] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14938] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14940] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14942] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14944] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14945] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.14947] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.14948] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.14950] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.14951] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.14953] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.15017] added dtor for object 09A4E5B8, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.15070] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.15074] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15248] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15251] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15253] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15254] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15256] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15258] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15259] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15261] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15262] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.15264] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.15266] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.15268] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.15269] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.15290] added dtor for object 09A4DA98, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.15298] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.15301] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15555] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15559] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15562] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15565] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15568] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15571] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15574] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15577] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15580] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.15583] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.15586] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.15589] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.15592] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.15615] added dtor for object 09A472A8, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.15624] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.15627] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15687] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15691] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15694] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15696] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15699] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15702] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15705] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15707] Fake format
d3d      D         d3d_disp.cpp:1186 real_choose_bitmap_format        [   0.15710] Fake format
d3d      D         d3d_disp.cpp:1194 real_choose_bitmap_format        [   0.15713] Alpha doesn't match
d3d      D         d3d_disp.cpp:1201 real_choose_bitmap_format        [   0.15716] Adapter format is 23
d3d      D         d3d_disp.cpp:1204 real_choose_bitmap_format        [   0.15719] Found a format
d3d      I         d3d_disp.cpp:2381 d3d_create_bitmap                [   0.15722] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.15745] added dtor for object 09A39428, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.15753] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.15756] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:184  _al_register_destructor          [   0.15803] added dtor for object 04F0FED8, func 64B4233D
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.15977] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.15987] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16009] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16012] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16027] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16031] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16046] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16050] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16064] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16067] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16090] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16094] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16113] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16116] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16126] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16130] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   0.16145] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   0.16148] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76520] removed dtor for object 09A3C230
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76527] removed dtor for object 09A3C4A0
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76529] removed dtor for object 09A3A7F0
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76532] removed dtor for object 09A48768
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76534] removed dtor for object 09A4DA98
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76537] removed dtor for object 09A472A8
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76539] removed dtor for object 09A39428
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.76541] removed dtor for object 09A4DDA0
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.78037] removed dtor for object 00A721E8
d3d      I         d3d_disp.cpp:899  d3d_destroy_display              [  17.78044] destroying display 04E73890 (current 00000000)
bitmap   D        bitmap_type.c:300  _al_convert_to_memory_bitmap     [  17.78298] converting display bitmap 09A4E5B8 to memory bitmap
dtor     D               dtor.c:184  _al_register_destructor          [  17.78304] added dtor for object 09A39428, func 64B421E9
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [  17.78307] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [  17.78309] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:214  _al_unregister_destructor        [  17.78361] removed dtor for object 09A39428
d3d      D         d3d_disp.cpp:883  d3d_destroy_display_internals    [  17.78373] waiting for display 04E73890's thread to end
d3d      I         d3d_disp.cpp:1551 d3d_display_thread_proc          [  17.79728] d3d display thread exits
